1/14/2019 2:48:44 AM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 12:55:48 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 12:55:48 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 2:46:16 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 2:46:16 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 10:21:34 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/14/2019 10:21:34 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:11:13 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:11:13 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:16:57 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:16:57 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:58:04 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/15/2019 4:58:04 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/16/2019 10:00:56 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/16/2019 10:00:56 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 6:11:22 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 6:11:22 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 10:41:01 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 10:41:01 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:02:24 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:02:24 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:02:25 PM,System.Exception,"Error occurred during application startup","   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 337"
1/17/2019 11:02:25 PM,System.Exception,"Error occurred during application startup","   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 337"
1/17/2019 11:02:25 PM,System.Data.Entity.Core.EntityCommandExecutionException,"An error occurred while executing the command definition. See the inner exception for details.","   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)
   at System.Data.Entity.Core.Objects.Internal.ObjectQueryExecutionPlan.Execute[TResultType](ObjectContext context, ObjectParameterCollection parameterValues)
   at System.Data.Entity.Core.Objects.ObjectContext.ExecuteInTransaction[T](Func`1 func, IDbExecutionStrategy executionStrategy, Boolean startLocalTransaction, Boolean releaseConnectionOnSuccess)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<>c__DisplayClass7.<GetResults>b__5()
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.GetResults(Nullable`1 forMergeOption)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<System.Collections.Generic.IEnumerable<T>.GetEnumerator>b__0()
   at System.Data.Entity.Internal.LazyEnumerator`1.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at Rock.Model.EntityTypeService.RegisterEntityTypes(String physWebAppPath)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 309"
1/17/2019 11:02:25 PM,System.Data.SqlClient.SqlException,"A transport-level error has occurred when receiving results from the server. (provider: Session Provider, error: 19 - Physical connection is not usable)","   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniError(TdsParserStateObject stateObj, UInt32 error)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniSyncOverAsync()
   at System.Data.SqlClient.TdsParserStateObject.TryReadNetworkPacket()
   at System.Data.SqlClient.TdsParserStateObject.TryPrepareBuffer()
   at System.Data.SqlClient.TdsParserStateObject.TryReadByte(Byte& value)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at System.Data.SqlClient.SqlDataReader.get_MetaData()
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.Reader(DbCommand command, DbCommandInterceptionContext interceptionContext)
   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)"
1/17/2019 11:02:25 PM,System.Data.Entity.Core.EntityCommandExecutionException,"An error occurred while executing the command definition. See the inner exception for details.","   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)
   at System.Data.Entity.Core.Objects.Internal.ObjectQueryExecutionPlan.Execute[TResultType](ObjectContext context, ObjectParameterCollection parameterValues)
   at System.Data.Entity.Core.Objects.ObjectContext.ExecuteInTransaction[T](Func`1 func, IDbExecutionStrategy executionStrategy, Boolean startLocalTransaction, Boolean releaseConnectionOnSuccess)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<>c__DisplayClass7.<GetResults>b__5()
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.GetResults(Nullable`1 forMergeOption)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<System.Collections.Generic.IEnumerable<T>.GetEnumerator>b__0()
   at System.Data.Entity.Internal.LazyEnumerator`1.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at Rock.Model.EntityTypeService.RegisterEntityTypes(String physWebAppPath)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 309"
